Deck Name,Card Name,Quantity,Type
Pidgeot Control,Bravery Charm PAL 173,1,Trainer
Pidgeot Control,Defiance Vest PAR 162,1,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Collapsed Stadium BRS 137,1,Trainer
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Pidgeot Control,Mist Energy TEF 161,1,Energy
Cards,"18 Pokemon, 39 Trainer, 3 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Mimikyu PAL 97,2,Pokemon
Pidgeot Control,Noibat PAL 152,1,Pokemon
Pidgeot Control,Noivern ex PAL 153,1,Pokemon
Pidgeot Control,Black Kyurem ex SSP 48,1,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Cornerstone Mask Ogerpon ex TWM 112,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Regieleki ASR 51,1,Pokemon
Pidgeot Control,Rotom V LOR 58,1,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,3,Trainer
Pidgeot Control,Boss's Orders PAL 172,1,Trainer
Pidgeot Control,Eri TEF 146,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Miss Fortune Sisters LOR 164,1,Trainer
Pidgeot Control,Professor Turo's Scenario PAR 171,1,Trainer
Pidgeot Control,Roseanne's Backup BRS 148,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Xerosic's Machinations SFA 64,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,3,Trainer
Pidgeot Control,Counter Catcher PAR 160,2,Trainer
Pidgeot Control,Pal Pad SVI 182,2,Trainer
Pidgeot Control,Rare Candy SVI 191,2,Trainer
Pidgeot Control,Buddy-Buddy Poffin TEF 144,1,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Lost Vacuum LOR 162,1,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,1,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Hero's Cape TEF 152,1,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Lost City LOR 161,1,Trainer
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Pidgeot Control,Mist Energy TEF 161,2,Energy
Pidgeot Control,Darkness Energy SVE 15,1,Energy
Pidgeot Control,Jet Energy PAL 190,1,Energy
Pidgeot Control,Psychic Energy SVE 13,1,Energy
Cards,"15 Pokemon, 38 Trainer, 7 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Mimikyu PAL 97,2,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Cornerstone Mask Ogerpon ex TWM 112,1,Pokemon
Pidgeot Control,Rotom V LOR 58,1,Pokemon
Pidgeot Control,Luxray V ASR 50,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Fezandipiti ex SFA 38,1,Pokemon
Pidgeot Control,Black Kyurem ex SSP 48,1,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Genesect SFA 40,1,Pokemon
Pidgeot Control,Regieleki ASR 51,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,3,Trainer
Pidgeot Control,Boss's Orders PAL 172,1,Trainer
Pidgeot Control,Miss Fortune Sisters LOR 164,1,Trainer
Pidgeot Control,Xerosic's Machinations SFA 64,1,Trainer
Pidgeot Control,Eri TEF 146,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Roseanne's Backup BRS 148,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,3,Trainer
Pidgeot Control,Counter Catcher PAR 160,3,Trainer
Pidgeot Control,Pal Pad SVI 182,2,Trainer
Pidgeot Control,Rare Candy SVI 191,2,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Lost Vacuum LOR 162,1,Trainer
Pidgeot Control,Switch Cart ASR 154,1,Trainer
Pidgeot Control,Secret Box TWM 163,1,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,2,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Defiance Vest PAR 162,1,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Lost City LOR 161,1,Trainer
Pidgeot Control,Mist Energy TEF 161,2,Energy
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Cards,"16 Pokemon, 40 Trainer, 4 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Rotom V LOR 58,2,Pokemon
Pidgeot Control,Toedscool OBF 118,1,Pokemon
Pidgeot Control,Toedscruel PAR 17,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Fezandipiti ex SFA 38,1,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Black Kyurem ex SSP 48,1,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Luxray V ASR 50,1,Pokemon
Pidgeot Control,Regieleki ASR 51,1,Pokemon
Pidgeot Control,Genesect SFA 40,1,Pokemon
Pidgeot Control,Mawile LOR 71,1,Pokemon
Pidgeot Control,Mimikyu PAL 97,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,2,Trainer
Pidgeot Control,Boss's Orders PAL 172,2,Trainer
Pidgeot Control,Miss Fortune Sisters LOR 164,1,Trainer
Pidgeot Control,Eri TEF 146,1,Trainer
Pidgeot Control,Erika's Invitation MEW 160,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Roseanne's Backup BRS 148,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Xerosic's Machinations SFA 64,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,3,Trainer
Pidgeot Control,Rare Candy SVI 191,2,Trainer
Pidgeot Control,Counter Catcher PAR 160,2,Trainer
Pidgeot Control,Pal Pad SVI 182,2,Trainer
Pidgeot Control,Lost Vacuum LOR 162,1,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Switch Cart ASR 154,1,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Secret Box TWM 163,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,1,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Defiance Vest PAR 162,1,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Collapsed Stadium BRS 137,1,Trainer
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Pidgeot Control,Mist Energy TEF 161,1,Energy
Cards,"18 Pokemon, 39 Trainer, 3 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Rotom V LOR 58,2,Pokemon
Pidgeot Control,Toedscool OBF 118,1,Pokemon
Pidgeot Control,Toedscruel PAR 17,1,Pokemon
Pidgeot Control,Fezandipiti ex SFA 38,1,Pokemon
Pidgeot Control,Regieleki ASR 51,1,Pokemon
Pidgeot Control,Luxray V ASR 50,1,Pokemon
Pidgeot Control,Mawile LOR 71,1,Pokemon
Pidgeot Control,Genesect SFA 40,1,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Mimikyu PAL 97,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,3,Trainer
Pidgeot Control,Miss Fortune Sisters LOR 164,1,Trainer
Pidgeot Control,Eri TEF 146,1,Trainer
Pidgeot Control,Erika's Invitation MEW 160,1,Trainer
Pidgeot Control,Xerosic's Machinations SFA 64,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Boss's Orders PAL 172,1,Trainer
Pidgeot Control,Roseanne's Backup BRS 148,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,3,Trainer
Pidgeot Control,Counter Catcher PAR 160,2,Trainer
Pidgeot Control,Pal Pad SVI 182,2,Trainer
Pidgeot Control,Rare Candy SVI 191,2,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Lost Vacuum LOR 162,1,Trainer
Pidgeot Control,Switch SVI 194,1,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Secret Box TWM 163,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,2,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Defiance Vest PAR 162,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Artazon PAL 171,1,Trainer
Pidgeot Control,Mist Energy TEF 161,2,Energy
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Cards,"17 Pokemon, 39 Trainer, 4 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Mimikyu PAL 97,2,Pokemon
Pidgeot Control,Rotom V LOR 58,2,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Fezandipiti ex SFA 38,1,Pokemon
Pidgeot Control,Black Kyurem ex SSP 48,1,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Luxray V ASR 50,1,Pokemon
Pidgeot Control,Genesect SFA 40,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,3,Trainer
Pidgeot Control,Miss Fortune Sisters LOR 164,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Eri TEF 146,1,Trainer
Pidgeot Control,Roseanne's Backup BRS 148,1,Trainer
Pidgeot Control,Xerosic's Machinations SFA 64,1,Trainer
Pidgeot Control,Cyllene ASR 138,1,Trainer
Pidgeot Control,Boss's Orders PAL 172,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,3,Trainer
Pidgeot Control,Counter Catcher PAR 160,3,Trainer
Pidgeot Control,Rare Candy SVI 191,2,Trainer
Pidgeot Control,Pal Pad SVI 182,2,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Secret Box TWM 163,1,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Lost Vacuum LOR 162,1,Trainer
Pidgeot Control,Switch Cart ASR 154,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,2,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Defiance Vest PAR 162,1,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Lost City LOR 161,1,Trainer
Pidgeot Control,Mist Energy TEF 161,2,Energy
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Cards,"15 Pokemon, 41 Trainer, 4 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Mimikyu PAL 97,2,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Rotom V LOR 58,1,Pokemon
Pidgeot Control,Regieleki ASR 51,1,Pokemon
Pidgeot Control,Cornerstone Mask Ogerpon ex TWM 112,1,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Luxray V ASR 50,1,Pokemon
Pidgeot Control,Genesect SFA 40,1,Pokemon
Pidgeot Control,Fezandipiti ex SFA 38,1,Pokemon
Pidgeot Control,Sandshrew MEW 27,1,Pokemon
Pidgeot Control,Black Kyurem ex SSP 48,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,3,Trainer
Pidgeot Control,Boss's Orders PAL 172,1,Trainer
Pidgeot Control,Miss Fortune Sisters LOR 164,1,Trainer
Pidgeot Control,Eri TEF 146,1,Trainer
Pidgeot Control,Roseanne's Backup BRS 148,1,Trainer
Pidgeot Control,Xerosic's Machinations SFA 64,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,4,Trainer
Pidgeot Control,Rare Candy SVI 191,2,Trainer
Pidgeot Control,Pal Pad SVI 182,2,Trainer
Pidgeot Control,Counter Catcher PAR 160,2,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Switch Cart ASR 154,1,Trainer
Pidgeot Control,Defiance Vest PAR 162,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Hero's Cape TEF 152,1,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Protective Goggles MEW 164,1,Trainer
Pidgeot Control,Lost City LOR 161,1,Trainer
Pidgeot Control,Mist Energy TEF 161,2,Energy
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Cards,"17 Pokemon, 39 Trainer, 4 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Rotom V LOR 58,2,Pokemon
Pidgeot Control,Eevee SSP 143,1,Pokemon
Pidgeot Control,Sylveon ex SSP 86,1,Pokemon
Pidgeot Control,Girafarig TWM 83,1,Pokemon
Pidgeot Control,Farigiraf ex TEF 108,1,Pokemon
Pidgeot Control,Radiant Charizard CRZ 20,1,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Fezandipiti ex SFA 38,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,2,Trainer
Pidgeot Control,Crispin SCR 133,2,Trainer
Pidgeot Control,Boss's Orders PAL 172,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Roxanne ASR 150,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,4,Trainer
Pidgeot Control,Rare Candy SVI 191,3,Trainer
Pidgeot Control,Counter Catcher PAR 160,3,Trainer
Pidgeot Control,Switch SVI 194,2,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Pal Pad SVI 182,1,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Super Rod PAL 188,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Defiance Band SVI 169,1,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Sparkling Crystal SCR 142,1,Trainer
Pidgeot Control,Lost City LOR 161,1,Trainer
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Pidgeot Control,Fire Energy SVE 10,2,Energy
Pidgeot Control,Lightning Energy SVE 12,1,Energy
Pidgeot Control,Water Energy SVE 11,1,Energy
Pidgeot Control,Psychic Energy SVE 13,1,Energy
Cards,"15 Pokemon, 38 Trainer, 7 Energy",,
Pidgeot Control,Pidgey OBF 162,2,Pokemon
Pidgeot Control,Pidgeot ex OBF 164,2,Pokemon
Pidgeot Control,Rotom V LOR 58,2,Pokemon
Pidgeot Control,Mimikyu PAL 97,2,Pokemon
Pidgeot Control,Noibat PAL 152,1,Pokemon
Pidgeot Control,Noivern ex PAL 153,1,Pokemon
Pidgeot Control,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Pidgeot Control,Mawile LOR 71,1,Pokemon
Pidgeot Control,Lumineon V BRS 40,1,Pokemon
Pidgeot Control,Fezandipiti ex SFA 38,1,Pokemon
Pidgeot Control,Sandshrew MEW 27,1,Pokemon
Pidgeot Control,Wellspring Mask Ogerpon ex TWM 64,1,Pokemon
Pidgeot Control,Black Kyurem ex SSP 48,1,Pokemon
Pidgeot Control,Genesect SFA 40,1,Pokemon
Pidgeot Control,Regieleki ASR 51,1,Pokemon
Pidgeot Control,Arven OBF 186,4,Trainer
Pidgeot Control,Penny SVI 183,3,Trainer
Pidgeot Control,Miss Fortune Sisters LOR 164,1,Trainer
Pidgeot Control,Roseanne's Backup BRS 148,1,Trainer
Pidgeot Control,Erika's Invitation MEW 160,1,Trainer
Pidgeot Control,Xerosic's Machinations SFA 64,1,Trainer
Pidgeot Control,Thorton LOR 167,1,Trainer
Pidgeot Control,Boss's Orders PAL 172,1,Trainer
Pidgeot Control,Iono PAL 185,1,Trainer
Pidgeot Control,Eri TEF 146,1,Trainer
Pidgeot Control,Nest Ball SVI 181,4,Trainer
Pidgeot Control,Ultra Ball SVI 196,3,Trainer
Pidgeot Control,Counter Catcher PAR 160,2,Trainer
Pidgeot Control,Pal Pad SVI 182,2,Trainer
Pidgeot Control,Rare Candy SVI 191,2,Trainer
Pidgeot Control,Hisuian Heavy Ball ASR 146,1,Trainer
Pidgeot Control,Switch Cart ASR 154,1,Trainer
Pidgeot Control,Secret Box TWM 163,1,Trainer
Pidgeot Control,Night Stretcher SFA 61,1,Trainer
Pidgeot Control,Counter Gain SSP 169,1,Trainer
Pidgeot Control,Forest Seal Stone SIT 156,1,Trainer
Pidgeot Control,Bravery Charm PAL 173,1,Trainer
Pidgeot Control,Technical Machine: Devolution PAR 177,1,Trainer
Pidgeot Control,Lost City LOR 161,1,Trainer
Pidgeot Control,Double Turbo Energy BRS 151,2,Energy
Pidgeot Control,Mist Energy TEF 161,2,Energy
Cards,"19 Pokemon, 37 Trainer, 4 Energy",,
Banette,Shuppet SVI 87,4,Pokemon
Banette,Banette ex SVI 88,3,Pokemon
Banette,Banette LOR 73,1,Pokemon
Banette,Ralts ASR 60,2,Pokemon
Banette,Ralts SIT 67,1,Pokemon
Banette,Kirlia SIT 68,3,Pokemon
Banette,Gardevoir ex SVI 86,2,Pokemon
Banette,Munkidori TWM 95,2,Pokemon
Banette,Radiant Alakazam SIT 59,1,Pokemon
Banette,Mew ex MEW 151,1,Pokemon
Banette,Spiritomb PAL 89,1,Pokemon
Banette,Iono PAL 185,4,Trainer
Banette,Boss's Orders PAL 172,2,Trainer
Banette,Professor's Research SVI 189,2,Trainer
Banette,Professor Turo's Scenario PAR 171,1,Trainer
Banette,Kieran TWM 154,1,Trainer
Banette,Ciphermaniac's Codebreaking TEF 145,1,Trainer
Banette,Buddy-Buddy Poffin TEF 144,4,Trainer
Banette,Ultra Ball SVI 196,4,Trainer
Banette,Nest Ball SVI 181,2,Trainer
Banette,Prime Catcher TEF 157,1,Trainer
Banette,Counter Catcher PAR 160,1,Trainer
Banette,Super Rod PAL 188,1,Trainer
Banette,Hisuian Heavy Ball ASR 146,1,Trainer
Banette,Gravity Gemstone SCR 137,2,Trainer
Banette,Artazon PAL 171,2,Trainer
Banette,Psychic Energy SVE 13,6,Energy
Banette,Luminous Energy PAL 191,3,Energy
Banette,Darkness Energy SVE 15,1,Energy
Cards,"21 Pokemon, 29 Trainer, 10 Energy",,
Banette,Shuppet SVI 87,4,Pokemon
Banette,Banette ex SVI 88,2,Pokemon
Banette,Banette LOR 73,1,Pokemon
Banette,Duskull BRS 60,4,Pokemon
Banette,Dusclops SFA 19,1,Pokemon
Banette,Dusknoir SFA 20,3,Pokemon
Banette,Radiant Alakazam SIT 59,1,Pokemon
Banette,Fezandipiti ex SFA 38,1,Pokemon
Banette,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Banette,Squawkabilly ex PAL 169,1,Pokemon
Banette,Mew ex MEW 151,1,Pokemon
Banette,Iono PAL 185,4,Trainer
Banette,Professor's Research SVI 189,2,Trainer
Banette,Night Stretcher SFA 61,4,Trainer
Banette,Rare Candy SVI 191,4,Trainer
Banette,Nest Ball SVI 181,3,Trainer
Banette,Buddy-Buddy Poffin TEF 144,3,Trainer
Banette,Ultra Ball SVI 196,3,Trainer
Banette,Earthen Vessel PAR 163,2,Trainer
Banette,Switch SVI 194,2,Trainer
Banette,Trekking Shoes ASR 156,2,Trainer
Banette,Lost Vacuum LOR 162,1,Trainer
Banette,Counter Catcher PAR 160,1,Trainer
Banette,Prime Catcher TEF 157,1,Trainer
Banette,PokéStop PGO 68,3,Trainer
Banette,Psychic Energy SVE 13,5,Energy
Cards,"20 Pokemon, 35 Trainer, 5 Energy",,
Banette,Shuppet SVI 87,4,Pokemon
Banette,Banette ex SVI 88,3,Pokemon
Banette,Banette LOR 73,1,Pokemon
Banette,Ralts ASR 60,2,Pokemon
Banette,Ralts SIT 67,1,Pokemon
Banette,Kirlia SIT 68,4,Pokemon
Banette,Gardevoir ex SVI 86,2,Pokemon
Banette,Munkidori TWM 95,2,Pokemon
Banette,Mew ex MEW 151,1,Pokemon
Banette,Spiritomb PAL 89,1,Pokemon
Banette,Scream Tail PAR 86,1,Pokemon
Banette,Iono PAL 185,4,Trainer
Banette,Professor's Research SVI 189,2,Trainer
Banette,Boss's Orders PAL 172,2,Trainer
Banette,Ciphermaniac's Codebreaking TEF 145,1,Trainer
Banette,Professor Turo's Scenario PAR 171,1,Trainer
Banette,Buddy-Buddy Poffin TEF 144,4,Trainer
Banette,Ultra Ball SVI 196,4,Trainer
Banette,Nest Ball SVI 181,2,Trainer
Banette,Counter Catcher PAR 160,1,Trainer
Banette,Prime Catcher TEF 157,1,Trainer
Banette,Super Rod PAL 188,1,Trainer
Banette,Hisuian Heavy Ball ASR 146,1,Trainer
Banette,Gravity Gemstone SCR 137,2,Trainer
Banette,Artazon PAL 171,2,Trainer
Banette,Psychic Energy SVE 13,6,Energy
Banette,Luminous Energy PAL 191,4,Energy
Cards,"22 Pokemon, 28 Trainer, 10 Energy",,
Banette,Shuppet SVI 87,4,Pokemon
Banette,Banette ex SVI 88,2,Pokemon
Banette,Banette LOR 73,1,Pokemon
Banette,Duskull BRS 60,4,Pokemon
Banette,Dusclops SFA 19,1,Pokemon
Banette,Dusknoir SFA 20,3,Pokemon
Banette,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Banette,Squawkabilly ex PAL 169,1,Pokemon
Banette,Mew ex MEW 151,1,Pokemon
Banette,Radiant Alakazam SIT 59,1,Pokemon
Banette,Fezandipiti ex SFA 38,1,Pokemon
Banette,Iono PAL 185,4,Trainer
Banette,Professor's Research SVI 189,2,Trainer
Banette,Rare Candy SVI 191,4,Trainer
Banette,Ultra Ball SVI 196,4,Trainer
Banette,Night Stretcher SFA 61,4,Trainer
Banette,Nest Ball SVI 181,3,Trainer
Banette,Buddy-Buddy Poffin TEF 144,3,Trainer
Banette,Trekking Shoes ASR 156,2,Trainer
Banette,Switch SVI 194,2,Trainer
Banette,Earthen Vessel PAR 163,1,Trainer
Banette,Lost Vacuum LOR 162,1,Trainer
Banette,Counter Catcher PAR 160,1,Trainer
Banette,Prime Catcher TEF 157,1,Trainer
Banette,PokéStop PGO 68,3,Trainer
Banette,Psychic Energy SVE 13,5,Energy
Cards,"20 Pokemon, 35 Trainer, 5 Energy",,
Banette,Shuppet SVI 87,4,Pokemon
Banette,Banette ex SVI 88,3,Pokemon
Banette,Banette LOR 73,1,Pokemon
Banette,Ralts ASR 60,2,Pokemon
Banette,Ralts SIT 67,1,Pokemon
Banette,Kirlia SIT 68,4,Pokemon
Banette,Gardevoir ex SVI 86,2,Pokemon
Banette,Munkidori TWM 95,2,Pokemon
Banette,Spiritomb PAL 89,1,Pokemon
Banette,Mew ex MEW 151,1,Pokemon
Banette,Scream Tail PAR 86,1,Pokemon
Banette,Iono PAL 185,4,Trainer
Banette,Boss's Orders PAL 172,2,Trainer
Banette,Professor's Research SVI 189,2,Trainer
Banette,Ciphermaniac's Codebreaking TEF 145,1,Trainer
Banette,Professor Turo's Scenario PAR 171,1,Trainer
Banette,Ultra Ball SVI 196,4,Trainer
Banette,Buddy-Buddy Poffin TEF 144,4,Trainer
Banette,Trekking Shoes ASR 156,3,Trainer
Banette,Nest Ball SVI 181,2,Trainer
Banette,Prime Catcher TEF 157,1,Trainer
Banette,Counter Catcher PAR 160,1,Trainer
Banette,Super Rod PAL 188,1,Trainer
Banette,Gravity Gemstone SCR 137,1,Trainer
Banette,Artazon PAL 171,2,Trainer
Banette,Psychic Energy SVE 13,6,Energy
Banette,Luminous Energy PAL 191,3,Energy
Cards,"22 Pokemon, 29 Trainer, 9 Energy",,
Banette,Shuppet SVI 87,4,Pokemon
Banette,Banette ex SVI 88,3,Pokemon
Banette,Ralts ASR 60,3,Pokemon
Banette,Kirlia SIT 68,4,Pokemon
Banette,Gardevoir ex SVI 86,2,Pokemon
Banette,Munkidori TWM 95,2,Pokemon
Banette,Mew ex MEW 151,1,Pokemon
Banette,Scream Tail PAR 86,1,Pokemon
Banette,Spiritomb PAL 89,1,Pokemon
Banette,Iono PAL 185,4,Trainer
Banette,Boss's Orders PAL 172,2,Trainer
Banette,Professor's Research SVI 189,2,Trainer
Banette,Professor Turo's Scenario PAR 171,1,Trainer
Banette,Ciphermaniac's Codebreaking TEF 145,1,Trainer
Banette,Buddy-Buddy Poffin TEF 144,4,Trainer
Banette,Ultra Ball SVI 196,4,Trainer
Banette,Trekking Shoes ASR 156,3,Trainer
Banette,Nest Ball SVI 181,2,Trainer
Banette,Prime Catcher TEF 157,1,Trainer
Banette,Counter Catcher PAR 160,1,Trainer
